id,referencia,marca,capacidad,ciudad,responsable
1503,ACH-01,Kalley,1373,Medellín,Santiago Norrea
8340,ACH-01,Sony,933,Medellín,Alex Cremento
9485,ACH-43,Sony,1513,La Guajira,Alex Cremento
8034,ACH-01,Rico,234,Santa Fé,Alex Cremento
6132,ACH-01,Sony,782,Medellín,Cindy Nero
8250,ACH-43,Kalley,504,Melbourne,Alan Brito Delgado
8517,ACH-43,Sony,112,Melbourne,Cindy Nero
6396,ACH-01,Sony,1056,Melbourne,Alex Cremento
3913,ACH-43,Kalley,1636,Santa Fé,Santiago Norrea
3957,ACH-43,Sony,1619,La Guajira,Cindy Nero
4558,ACH-43,Sony,1176,Medellín,Santiago Norrea
2068,ACH-43,Kalley,323,Medellín,Alan Brito Delgado
8613,ACH-01,Kalley,304,Santa Fé,Santiago Norrea
4264,ACH-43,Kalley,1954,Melbourne,Alan Brito Delgado
3862,ACH-43,Sony,924,Gold Cost,Cindy Nero
369,ACH-22,Sony,571,Gold Cost,Jhon Doe
6091,ACH-43,Rico,1376,Medellín,Alex Cremento
9683,ACH-01,Sony,565,Santa Fé,Santiago Norrea
7603,ACH-43,Sony,418,Gold Cost,Alan Brito Delgado
7054,ACH-01,Rico,1479,Medellín,Alan Brito Delgado
6333,ACH-43,Sony,1815,Santa Fé,Jhon Doe
5738,ACH-43,Sony,1904,La Guajira,Cindy Nero
758,ACH-43,Kalley,1778,Medellín,Jhon Doe
7097,ACH-43,Sony,1288,La Guajira,Cindy Nero
391,ACH-43,Rico,1067,Gold Cost,Jhon Doe
5895,ACH-01,Sony,1037,La Guajira,Alex Cremento
9390,ACH-22,Kalley,1427,Gold Cost,Alex Cremento
6337,ACH-22,Kalley,849,Melbourne,Cindy Nero
532,ACH-22,Sony,213,Santa Fé,Alex Cremento
3148,ACH-43,Sony,796,Santa Fé,Alex Cremento
5403,ACH-43,Kalley,1579,Santa Fé,Santiago Norrea
2768,ACH-22,Kalley,783,Melbourne,Jhon Doe
8266,ACH-43,Kalley,1245,La Guajira,Santiago Norrea
374,ACH-01,Rico,158,Santa Fé,Alex Cremento
9449,ACH-43,Rico,1021,Santa Fé,Alex Cremento
8978,ACH-43,Sony,431,Melbourne,Alex Cremento
3552,ACH-43,Kalley,1795,Melbourne,Jhon Doe
1405,ACH-22,Kalley,1987,Gold Cost,Santiago Norrea
9652,ACH-22,Kalley,1832,Santa Fé,Alan Brito Delgado
4481,ACH-01,Kalley,1015,Medellín,Alex Cremento
5758,ACH-43,Rico,279,Gold Cost,Cindy Nero
5241,ACH-01,Kalley,593,Melbourne,Alan Brito Delgado
7025,ACH-22,Rico,1619,Santa Fé,Alex Cremento
5939,ACH-43,Sony,232,Medellín,Jhon Doe
5095,ACH-01,Kalley,1732,Gold Cost,Santiago Norrea
1798,ACH-22,Rico,1684,Medellín,Alan Brito Delgado
761,ACH-22,Kalley,1773,La Guajira,Cindy Nero
1085,ACH-22,Sony,1487,La Guajira,Alex Cremento
4372,ACH-43,Kalley,250,Melbourne,Cindy Nero
7581,ACH-01,Rico,349,La Guajira,Jhon Doe
5869,ACH-01,Kalley,1085,Melbourne,Alex Cremento
8541,ACH-01,Kalley,643,Santa Fé,Cindy Nero
3644,ACH-01,Kalley,417,Santa Fé,Alan Brito Delgado
3368,ACH-22,Sony,413,Medellín,Santiago Norrea
2900,ACH-43,Sony,616,Medellín,Alan Brito Delgado
2938,ACH-22,Kalley,1175,La Guajira,Jhon Doe
618,ACH-22,Sony,1342,La Guajira,Alan Brito Delgado
4907,ACH-43,Rico,192,Gold Cost,Jhon Doe
1156,ACH-22,Sony,505,Medellín,Alan Brito Delgado
8643,ACH-43,Sony,1956,Medellín,Cindy Nero
5122,ACH-43,Sony,469,La Guajira,Santiago Norrea
6526,ACH-01,Kalley,342,Santa Fé,Cindy Nero
9391,ACH-43,Rico,1881,Santa Fé,Santiago Norrea
9246,ACH-01,Rico,1831,Gold Cost,Alan Brito Delgado
204,ACH-22,Sony,107,Melbourne,Alex Cremento
4204,ACH-43,Sony,1185,Santa Fé,Alex Cremento
9702,ACH-22,Rico,1927,Melbourne,Jhon Doe
3631,ACH-22,Rico,1394,Melbourne,Alan Brito Delgado
640,ACH-01,Rico,463,Santa Fé,Alex Cremento
7739,ACH-43,Sony,832,Santa Fé,Cindy Nero
6907,ACH-01,Rico,1527,La Guajira,Santiago Norrea
5239,ACH-01,Kalley,472,Gold Cost,Jhon Doe
6780,ACH-22,Rico,1295,Santa Fé,Cindy Nero
9405,ACH-01,Kalley,1277,Medellín,Jhon Doe
2805,ACH-22,Kalley,190,Gold Cost,Jhon Doe
3030,ACH-43,Rico,1649,Santa Fé,Alex Cremento
9826,ACH-01,Sony,1319,La Guajira,Cindy Nero
1146,ACH-22,Rico,1129,Santa Fé,Santiago Norrea
2123,ACH-43,Rico,1729,Gold Cost,Alex Cremento
3312,ACH-01,Rico,642,Medellín,Alex Cremento
2910,ACH-43,Rico,740,Gold Cost,Santiago Norrea
6061,ACH-22,Sony,1601,Medellín,Jhon Doe
7080,ACH-01,Kalley,1695,La Guajira,Cindy Nero
9612,ACH-22,Kalley,906,Medellín,Santiago Norrea
1993,ACH-22,Sony,547,La Guajira,Santiago Norrea
5165,ACH-43,Rico,585,Melbourne,Alan Brito Delgado
9660,ACH-43,Kalley,1457,Gold Cost,Cindy Nero
5443,ACH-01,Kalley,1270,Santa Fé,Alan Brito Delgado
4971,ACH-43,Kalley,403,Santa Fé,Alan Brito Delgado
347,ACH-22,Kalley,396,Santa Fé,Cindy Nero
4619,ACH-43,Sony,882,Santa Fé,Santiago Norrea
4691,ACH-43,Rico,1364,Gold Cost,Jhon Doe
9391,ACH-01,Kalley,1538,Gold Cost,Alan Brito Delgado
8371,ACH-43,Rico,1053,Melbourne,Alan Brito Delgado
5970,ACH-01,Kalley,1860,Santa Fé,Jhon Doe
2361,ACH-01,Sony,1727,Melbourne,Alan Brito Delgado
7190,ACH-43,Kalley,837,Gold Cost,Santiago Norrea
1621,ACH-01,Rico,601,Santa Fé,Jhon Doe
8050,ACH-43,Sony,1164,Melbourne,Santiago Norrea
9018,ACH-01,Kalley,1654,La Guajira,Alex Cremento
6975,ACH-22,Kalley,787,Gold Cost,Santiago Norrea
9698,ACH-01,Sony,1675,Medellín,Santiago Norrea
4873,ACH-43,Kalley,1549,Medellín,Alex Cremento
9329,ACH-22,Kalley,1732,Melbourne,Alan Brito Delgado
8099,ACH-01,Kalley,340,Santa Fé,Alan Brito Delgado
5714,ACH-01,Sony,1737,La Guajira,Alex Cremento
9792,ACH-01,Kalley,1020,Melbourne,Cindy Nero
9856,ACH-01,Kalley,134,Melbourne,Alan Brito Delgado
1518,ACH-01,Sony,105,Santa Fé,Santiago Norrea
7378,ACH-01,Rico,1317,Melbourne,Alan Brito Delgado
6040,ACH-01,Rico,313,La Guajira,Alex Cremento
2617,ACH-43,Sony,1436,Santa Fé,Alan Brito Delgado
402,ACH-43,Kalley,872,Santa Fé,Alex Cremento
4435,ACH-43,Kalley,1278,Melbourne,Alex Cremento
6923,ACH-43,Kalley,1410,Medellín,Alan Brito Delgado
3361,ACH-43,Sony,1325,La Guajira,Alan Brito Delgado
8526,ACH-43,Sony,790,La Guajira,Santiago Norrea
9024,ACH-43,Sony,670,Santa Fé,Jhon Doe
4459,ACH-01,Sony,250,La Guajira,Alex Cremento
3029,ACH-01,Rico,539,Santa Fé,Alan Brito Delgado
7905,ACH-01,Kalley,1010,Santa Fé,Alex Cremento
2870,ACH-22,Rico,891,La Guajira,Alan Brito Delgado
6413,ACH-22,Sony,993,Santa Fé,Jhon Doe
7168,ACH-43,Kalley,1463,Santa Fé,Santiago Norrea
7605,ACH-01,Kalley,1174,La Guajira,Alan Brito Delgado
4228,ACH-01,Sony,368,Medellín,Jhon Doe
3704,ACH-01,Rico,478,Medellín,Alex Cremento
4917,ACH-01,Kalley,725,Santa Fé,Alan Brito Delgado
4278,ACH-22,Sony,935,Gold Cost,Jhon Doe
3045,ACH-22,Kalley,1614,Medellín,Cindy Nero
83,ACH-43,Rico,1858,La Guajira,Alex Cremento
9121,ACH-22,Sony,1506,La Guajira,Santiago Norrea
7555,ACH-22,Sony,1851,Medellín,Cindy Nero
7958,ACH-43,Rico,553,Melbourne,Cindy Nero
971,ACH-43,Kalley,322,Medellín,Jhon Doe
8010,ACH-01,Kalley,1911,Medellín,Alex Cremento
3727,ACH-22,Kalley,1793,Gold Cost,Cindy Nero
4219,ACH-01,Kalley,1236,Melbourne,Cindy Nero
7289,ACH-01,Sony,434,Melbourne,Jhon Doe
8132,ACH-22,Rico,646,Santa Fé,Alex Cremento
6242,ACH-43,Sony,412,Gold Cost,Alan Brito Delgado
2943,ACH-43,Kalley,1226,Melbourne,Cindy Nero
3398,ACH-43,Sony,1658,Gold Cost,Santiago Norrea
5437,ACH-22,Kalley,1226,Gold Cost,Alex Cremento
2701,ACH-43,Rico,1070,Melbourne,Cindy Nero
8021,ACH-01,Kalley,1701,La Guajira,Alex Cremento
6303,ACH-22,Kalley,1918,Medellín,Jhon Doe
3175,ACH-22,Sony,1006,La Guajira,Jhon Doe
7773,ACH-01,Kalley,890,Gold Cost,Cindy Nero
3432,ACH-01,Rico,1906,Melbourne,Alex Cremento
6130,ACH-22,Kalley,1427,Gold Cost,Alex Cremento
3005,ACH-22,Sony,1710,Medellín,Alex Cremento
3004,ACH-01,Sony,1599,Gold Cost,Alan Brito Delgado
8437,ACH-22,Sony,1641,Melbourne,Alex Cremento
4753,ACH-01,Rico,1150,La Guajira,Jhon Doe
686,ACH-43,Sony,1394,Medellín,Santiago Norrea
717,ACH-01,Kalley,119,Gold Cost,Alan Brito Delgado
3589,ACH-01,Kalley,1060,Medellín,Alan Brito Delgado
4410,ACH-43,Sony,1724,Melbourne,Jhon Doe
8307,ACH-01,Kalley,636,Melbourne,Santiago Norrea
7326,ACH-01,Kalley,1771,La Guajira,Alan Brito Delgado
3646,ACH-01,Kalley,668,Medellín,Alan Brito Delgado
7668,ACH-43,Rico,1103,Gold Cost,Jhon Doe
9409,ACH-22,Kalley,1500,Medellín,Jhon Doe
6092,ACH-22,Kalley,1216,Santa Fé,Santiago Norrea
4032,ACH-22,Sony,1246,Santa Fé,Alan Brito Delgado
4921,ACH-01,Rico,875,La Guajira,Alan Brito Delgado
9825,ACH-01,Sony,1440,Medellín,Santiago Norrea
8156,ACH-43,Rico,1898,Santa Fé,Alan Brito Delgado
1764,ACH-43,Rico,1919,Melbourne,Santiago Norrea
4598,ACH-01,Rico,1545,Melbourne,Santiago Norrea
1686,ACH-22,Kalley,490,La Guajira,Jhon Doe
100,ACH-43,Sony,289,Gold Cost,Alex Cremento
4723,ACH-22,Rico,962,Medellín,Santiago Norrea
8832,ACH-22,Sony,1592,Santa Fé,Cindy Nero
1326,ACH-01,Rico,509,La Guajira,Jhon Doe
3819,ACH-01,Sony,1623,Medellín,Alan Brito Delgado
5464,ACH-22,Kalley,1838,Medellín,Jhon Doe
591,ACH-22,Rico,1793,La Guajira,Jhon Doe
9210,ACH-01,Sony,1027,La Guajira,Jhon Doe
725,ACH-01,Sony,1009,Melbourne,Alex Cremento
3547,ACH-01,Kalley,395,Melbourne,Alex Cremento
480,ACH-01,Kalley,838,Gold Cost,Cindy Nero
5108,ACH-01,Rico,630,La Guajira,Jhon Doe
290,ACH-22,Rico,1704,Melbourne,Jhon Doe
7435,ACH-01,Kalley,1382,Santa Fé,Alex Cremento
7635,ACH-22,Kalley,1823,Medellín,Cindy Nero
2626,ACH-43,Kalley,1569,Santa Fé,Alan Brito Delgado
7158,ACH-43,Kalley,867,Medellín,Jhon Doe
4872,ACH-43,Rico,105,Medellín,Cindy Nero
6409,ACH-22,Kalley,1249,Medellín,Alan Brito Delgado
5814,ACH-01,Rico,809,La Guajira,Cindy Nero
489,ACH-22,Sony,371,La Guajira,Cindy Nero
5005,ACH-22,Kalley,1665,Gold Cost,Alan Brito Delgado
1091,ACH-01,Rico,948,La Guajira,Alan Brito Delgado
1862,ACH-43,Rico,1667,Medellín,Cindy Nero
6605,ACH-01,Rico,1999,Melbourne,Santiago Norrea
4426,ACH-43,Sony,1674,Gold Cost,Cindy Nero
393,ACH-43,Rico,1808,Gold Cost,Alex Cremento
3350,ACH-22,Kalley,1026,Melbourne,Jhon Doe
568,ACH-43,Rico,1480,La Guajira,Cindy Nero
2212,ACH-43,Rico,1661,Melbourne,Alan Brito Delgado
9989,ACH-01,Sony,505,Melbourne,Cindy Nero
4932,ACH-01,Rico,212,Melbourne,Cindy Nero
1691,ACH-22,Kalley,1328,Gold Cost,Alex Cremento
6496,ACH-43,Rico,1841,La Guajira,Alex Cremento
5114,ACH-22,Kalley,1032,Medellín,Jhon Doe
8460,ACH-43,Rico,605,Melbourne,Cindy Nero
4650,ACH-22,Kalley,403,La Guajira,Santiago Norrea
1302,ACH-43,Sony,1366,Gold Cost,Cindy Nero
4312,ACH-22,Sony,191,Santa Fé,Alan Brito Delgado
8873,ACH-22,Kalley,162,La Guajira,Alan Brito Delgado
2576,ACH-22,Sony,1781,Melbourne,Cindy Nero
2417,ACH-43,Kalley,1408,Medellín,Santiago Norrea
6524,ACH-01,Rico,886,Santa Fé,Cindy Nero
4248,ACH-01,Rico,172,Medellín,Jhon Doe
9026,ACH-01,Kalley,963,La Guajira,Cindy Nero
4977,ACH-22,Sony,580,Medellín,Alan Brito Delgado
7653,ACH-43,Rico,1803,Melbourne,Cindy Nero
5078,ACH-01,Sony,696,Gold Cost,Cindy Nero
8463,ACH-01,Kalley,1417,Medellín,Alex Cremento
962,ACH-01,Kalley,1860,Melbourne,Cindy Nero
787,ACH-22,Sony,701,Gold Cost,Santiago Norrea
6457,ACH-22,Rico,599,Melbourne,Jhon Doe
6351,ACH-22,Sony,1808,Melbourne,Alan Brito Delgado
6848,ACH-01,Rico,568,Melbourne,Alex Cremento
7757,ACH-43,Rico,1236,Santa Fé,Cindy Nero
80,ACH-43,Sony,1874,Santa Fé,Alex Cremento
7082,ACH-43,Sony,721,Melbourne,Jhon Doe
68,ACH-01,Rico,822,Gold Cost,Santiago Norrea
2077,ACH-22,Kalley,727,Medellín,Santiago Norrea
6210,ACH-43,Kalley,402,Medellín,Alex Cremento
4719,ACH-01,Sony,1132,Melbourne,Alex Cremento
3442,ACH-01,Kalley,1914,Melbourne,Alan Brito Delgado
8192,ACH-22,Sony,1952,Santa Fé,Alan Brito Delgado
900,ACH-43,Sony,670,Santa Fé,Cindy Nero
6756,ACH-22,Rico,530,Santa Fé,Jhon Doe
7948,ACH-22,Kalley,1433,Santa Fé,Alex Cremento
517,ACH-01,Rico,589,Santa Fé,Santiago Norrea
9052,ACH-43,Rico,923,Santa Fé,Jhon Doe
3728,ACH-22,Rico,1355,Medellín,Alan Brito Delgado
6373,ACH-01,Kalley,238,Melbourne,Santiago Norrea
5636,ACH-22,Sony,1335,Medellín,Alex Cremento
1168,ACH-01,Rico,1536,Santa Fé,Alan Brito Delgado
3068,ACH-43,Sony,1146,Gold Cost,Jhon Doe
5272,ACH-22,Sony,1938,Melbourne,Santiago Norrea
8583,ACH-01,Sony,282,Melbourne,Cindy Nero
4392,ACH-01,Kalley,983,Medellín,Jhon Doe
6451,ACH-01,Sony,495,Melbourne,Cindy Nero
7369,ACH-43,Rico,866,La Guajira,Jhon Doe
4926,ACH-43,Rico,1799,Medellín,Jhon Doe
4516,ACH-01,Sony,1768,La Guajira,Alan Brito Delgado
762,ACH-43,Sony,1702,Gold Cost,Alan Brito Delgado
7970,ACH-22,Kalley,871,Melbourne,Cindy Nero
2420,ACH-01,Sony,735,Melbourne,Santiago Norrea
3012,ACH-43,Kalley,1623,La Guajira,Alex Cremento
4772,ACH-22,Rico,1050,Santa Fé,Alan Brito Delgado
9853,ACH-22,Sony,794,Medellín,Santiago Norrea
5316,ACH-01,Rico,1233,La Guajira,Cindy Nero
4896,ACH-43,Kalley,1865,Medellín,Cindy Nero
8762,ACH-01,Rico,1367,Melbourne,Santiago Norrea
2698,ACH-01,Rico,582,La Guajira,Santiago Norrea
6522,ACH-22,Kalley,665,Santa Fé,Alex Cremento
3383,ACH-22,Kalley,1452,Santa Fé,Jhon Doe
4536,ACH-01,Sony,470,Medellín,Cindy Nero
3834,ACH-22,Kalley,451,La Guajira,Jhon Doe
643,ACH-43,Kalley,106,Melbourne,Santiago Norrea
915,ACH-22,Kalley,102,Gold Cost,Alan Brito Delgado
476,ACH-22,Sony,1982,Melbourne,Jhon Doe
831,ACH-22,Kalley,1150,Medellín,Alex Cremento
3895,ACH-43,Sony,1534,Medellín,Alex Cremento
6110,ACH-43,Rico,203,Melbourne,Santiago Norrea
8219,ACH-01,Kalley,1613,Medellín,Alex Cremento
2814,ACH-43,Sony,499,Medellín,Jhon Doe
4024,ACH-22,Sony,222,Gold Cost,Alex Cremento
586,ACH-43,Sony,393,Melbourne,Jhon Doe
4811,ACH-01,Sony,1165,Medellín,Jhon Doe
5000,ACH-22,Kalley,540,Gold Cost,Alex Cremento
5067,ACH-01,Sony,1340,Gold Cost,Jhon Doe
911,ACH-22,Sony,1219,Gold Cost,Santiago Norrea
9353,ACH-01,Kalley,1797,La Guajira,Santiago Norrea
1939,ACH-22,Sony,574,La Guajira,Alan Brito Delgado
2963,ACH-01,Sony,1095,La Guajira,Cindy Nero
9930,ACH-01,Kalley,715,La Guajira,Alan Brito Delgado
5391,ACH-43,Sony,645,Santa Fé,Alan Brito Delgado
7944,ACH-22,Kalley,725,La Guajira,Alan Brito Delgado
1832,ACH-43,Kalley,824,La Guajira,Santiago Norrea
653,ACH-01,Rico,1072,Santa Fé,Alex Cremento
7808,ACH-22,Kalley,228,La Guajira,Alex Cremento
530,ACH-01,Kalley,953,Gold Cost,Alan Brito Delgado
9850,ACH-43,Kalley,1233,Medellín,Alan Brito Delgado
2223,ACH-43,Sony,1033,Melbourne,Alex Cremento
6122,ACH-22,Sony,1732,Santa Fé,Santiago Norrea
7612,ACH-01,Sony,409,Melbourne,Santiago Norrea
2130,ACH-01,Kalley,1257,Gold Cost,Santiago Norrea
308,ACH-01,Sony,142,Melbourne,Cindy Nero
6919,ACH-22,Sony,1321,La Guajira,Alex Cremento
6822,ACH-43,Rico,1094,Santa Fé,Cindy Nero
6172,ACH-43,Rico,1245,Gold Cost,Cindy Nero
1567,ACH-22,Rico,880,Melbourne,Santiago Norrea
9139,ACH-22,Kalley,333,Gold Cost,Santiago Norrea
4735,ACH-22,Sony,949,Gold Cost,Jhon Doe
7064,ACH-22,Kalley,223,La Guajira,Alex Cremento
3925,ACH-43,Kalley,142,Medellín,Jhon Doe
5083,ACH-43,Kalley,1792,Santa Fé,Santiago Norrea
4868,ACH-22,Rico,1364,Santa Fé,Cindy Nero
5135,ACH-01,Kalley,277,La Guajira,Jhon Doe
8585,ACH-01,Kalley,738,La Guajira,Santiago Norrea
2274,ACH-22,Sony,1528,Medellín,Cindy Nero
5522,ACH-01,Kalley,1212,Gold Cost,Cindy Nero
4897,ACH-01,Rico,190,Medellín,Jhon Doe
1389,ACH-22,Sony,140,Santa Fé,Alex Cremento
1835,ACH-43,Rico,533,La Guajira,Alex Cremento
3839,ACH-22,Rico,402,Santa Fé,Jhon Doe
7177,ACH-22,Rico,539,La Guajira,Cindy Nero
758,ACH-01,Sony,349,Santa Fé,Jhon Doe
7325,ACH-01,Kalley,931,Medellín,Santiago Norrea
6249,ACH-01,Rico,1539,Santa Fé,Alex Cremento
7609,ACH-01,Kalley,743,Medellín,Jhon Doe
5700,ACH-01,Rico,1798,Medellín,Alex Cremento
3487,ACH-01,Sony,592,Medellín,Jhon Doe
8114,ACH-22,Sony,1462,Medellín,Jhon Doe
8777,ACH-22,Kalley,1178,Santa Fé,Jhon Doe
1713,ACH-01,Sony,1228,Melbourne,Santiago Norrea
6904,ACH-22,Kalley,643,Santa Fé,Jhon Doe
9974,ACH-01,Kalley,503,La Guajira,Jhon Doe
7217,ACH-01,Kalley,1511,Gold Cost,Jhon Doe
4520,ACH-22,Kalley,392,Medellín,Santiago Norrea
5506,ACH-43,Rico,958,Santa Fé,Jhon Doe
6472,ACH-01,Kalley,1255,La Guajira,Santiago Norrea
8307,ACH-43,Kalley,338,La Guajira,Santiago Norrea
3560,ACH-01,Rico,478,Gold Cost,Cindy Nero
4963,ACH-01,Kalley,626,Melbourne,Cindy Nero
5237,ACH-22,Sony,1885,Santa Fé,Santiago Norrea
9338,ACH-01,Kalley,1593,Gold Cost,Alex Cremento
3581,ACH-43,Rico,214,Medellín,Cindy Nero
7008,ACH-22,Sony,1387,Medellín,Alan Brito Delgado
4980,ACH-01,Rico,1185,Medellín,Alan Brito Delgado
5638,ACH-22,Kalley,269,Gold Cost,Cindy Nero
2193,ACH-22,Sony,1599,La Guajira,Santiago Norrea
1145,ACH-01,Kalley,537,Medellín,Jhon Doe
8833,ACH-43,Rico,780,Melbourne,Santiago Norrea
5280,ACH-01,Sony,1112,Santa Fé,Cindy Nero
9113,ACH-22,Rico,755,Melbourne,Alex Cremento
1520,ACH-43,Sony,117,Melbourne,Jhon Doe
4813,ACH-01,Sony,115,Santa Fé,Cindy Nero
5310,ACH-43,Kalley,1190,Melbourne,Jhon Doe
7549,ACH-01,Sony,1162,Santa Fé,Alan Brito Delgado
236,ACH-01,Sony,426,Melbourne,Cindy Nero
1327,ACH-01,Kalley,1845,Melbourne,Alex Cremento
72,ACH-01,Kalley,597,Medellín,Jhon Doe
3924,ACH-01,Rico,935,La Guajira,Cindy Nero
6754,ACH-43,Rico,1747,La Guajira,Cindy Nero
6045,ACH-43,Sony,1098,La Guajira,Alan Brito Delgado
6098,ACH-22,Kalley,192,La Guajira,Santiago Norrea
7487,ACH-01,Rico,1791,Gold Cost,Alan Brito Delgado
4090,ACH-22,Sony,1010,Santa Fé,Jhon Doe
2426,ACH-01,Sony,1775,Gold Cost,Santiago Norrea
1604,ACH-01,Kalley,515,Medellín,Cindy Nero
8531,ACH-22,Kalley,1496,Melbourne,Jhon Doe
3212,ACH-22,Kalley,264,La Guajira,Jhon Doe
8321,ACH-01,Sony,347,Gold Cost,Cindy Nero
7551,ACH-43,Kalley,1444,Melbourne,Cindy Nero
4701,ACH-43,Kalley,246,Santa Fé,Alan Brito Delgado
5487,ACH-01,Rico,1055,Gold Cost,Alex Cremento
5797,ACH-22,Kalley,1589,Medellín,Santiago Norrea
4991,ACH-22,Sony,670,Santa Fé,Cindy Nero
6055,ACH-43,Rico,358,Gold Cost,Cindy Nero
151,ACH-43,Kalley,1138,La Guajira,Alex Cremento
2910,ACH-43,Kalley,972,Gold Cost,Santiago Norrea
5317,ACH-43,Rico,1618,Santa Fé,Cindy Nero
1277,ACH-43,Rico,1677,Gold Cost,Santiago Norrea
9017,ACH-43,Rico,436,Santa Fé,Alan Brito Delgado
5948,ACH-01,Kalley,1588,Gold Cost,Alex Cremento
5036,ACH-43,Sony,1489,Medellín,Alan Brito Delgado
6699,ACH-43,Sony,1704,Medellín,Santiago Norrea
8858,ACH-43,Sony,1033,Melbourne,Cindy Nero
4502,ACH-43,Rico,1912,Melbourne,Cindy Nero
7890,ACH-22,Kalley,412,Gold Cost,Alex Cremento
708,ACH-01,Rico,1361,Medellín,Alex Cremento
8930,ACH-22,Rico,1274,Medellín,Jhon Doe
2145,ACH-43,Kalley,1005,Gold Cost,Alex Cremento
4642,ACH-01,Kalley,1452,Santa Fé,Alex Cremento
7565,ACH-22,Rico,1045,Santa Fé,Alex Cremento
4245,ACH-01,Sony,325,Santa Fé,Cindy Nero
3053,ACH-43,Kalley,1032,Santa Fé,Jhon Doe
548,ACH-01,Rico,1990,Santa Fé,Jhon Doe
9071,ACH-22,Kalley,1006,Gold Cost,Santiago Norrea
6716,ACH-01,Kalley,734,Melbourne,Alex Cremento
5324,ACH-22,Rico,1434,La Guajira,Cindy Nero
8375,ACH-01,Sony,1099,Melbourne,Santiago Norrea
8852,ACH-01,Kalley,1529,La Guajira,Jhon Doe
9174,ACH-01,Rico,1226,Medellín,Alan Brito Delgado
1276,ACH-01,Sony,820,Melbourne,Alan Brito Delgado
9518,ACH-43,Rico,713,Melbourne,Santiago Norrea
4323,ACH-01,Rico,1788,Gold Cost,Santiago Norrea
327,ACH-22,Kalley,187,La Guajira,Santiago Norrea
5895,ACH-22,Sony,1254,Medellín,Alex Cremento
9771,ACH-22,Rico,994,Melbourne,Jhon Doe
9296,ACH-01,Rico,1753,La Guajira,Alex Cremento
1376,ACH-43,Rico,1715,Melbourne,Alan Brito Delgado
9297,ACH-01,Rico,667,Gold Cost,Cindy Nero
3202,ACH-43,Kalley,1702,Medellín,Alex Cremento
5454,ACH-43,Kalley,1405,Medellín,Jhon Doe
9431,ACH-01,Rico,520,Melbourne,Cindy Nero
449,ACH-43,Kalley,278,Gold Cost,Alex Cremento
32,ACH-43,Sony,927,Santa Fé,Alan Brito Delgado
4449,ACH-43,Rico,797,Santa Fé,Alan Brito Delgado
5893,ACH-01,Sony,1152,La Guajira,Alan Brito Delgado
9730,ACH-01,Sony,327,Melbourne,Santiago Norrea
1382,ACH-01,Kalley,1845,Santa Fé,Santiago Norrea
7577,ACH-43,Sony,1561,La Guajira,Cindy Nero
3703,ACH-22,Sony,101,Santa Fé,Cindy Nero
9917,ACH-01,Sony,876,Gold Cost,Alex Cremento
8366,ACH-01,Rico,1494,Santa Fé,Alex Cremento
7647,ACH-22,Rico,1890,La Guajira,Jhon Doe
231,ACH-43,Rico,1664,Santa Fé,Santiago Norrea
8229,ACH-43,Kalley,1285,Santa Fé,Jhon Doe
2114,ACH-01,Sony,1665,Medellín,Santiago Norrea
996,ACH-01,Sony,424,Santa Fé,Alan Brito Delgado
6618,ACH-01,Rico,155,Melbourne,Santiago Norrea
1047,ACH-43,Rico,1899,Melbourne,Jhon Doe
9141,ACH-22,Kalley,1360,Melbourne,Jhon Doe
3812,ACH-01,Rico,189,Gold Cost,Alan Brito Delgado
3366,ACH-43,Sony,547,La Guajira,Alan Brito Delgado
1675,ACH-43,Rico,1365,La Guajira,Alex Cremento
3772,ACH-43,Kalley,454,Gold Cost,Santiago Norrea
6912,ACH-22,Kalley,1755,Gold Cost,Santiago Norrea
2139,ACH-43,Rico,170,La Guajira,Alan Brito Delgado
9024,ACH-22,Sony,428,Santa Fé,Alan Brito Delgado
6880,ACH-22,Kalley,1644,Melbourne,Jhon Doe
7911,ACH-22,Sony,119,Gold Cost,Cindy Nero
101,ACH-43,Kalley,1475,Gold Cost,Cindy Nero
5712,ACH-43,Kalley,312,Melbourne,Alan Brito Delgado
1811,ACH-43,Sony,1770,Medellín,Santiago Norrea
9014,ACH-01,Sony,110,Gold Cost,Alan Brito Delgado
6077,ACH-22,Sony,472,La Guajira,Jhon Doe
9416,ACH-22,Rico,1574,Melbourne,Alex Cremento
130,ACH-22,Kalley,1211,Medellín,Cindy Nero
4734,ACH-43,Rico,449,Melbourne,Santiago Norrea
117,ACH-01,Rico,170,Melbourne,Jhon Doe
2048,ACH-43,Rico,542,Medellín,Alan Brito Delgado
9989,ACH-43,Kalley,1006,Medellín,Alex Cremento
3330,ACH-43,Sony,1214,Medellín,Alan Brito Delgado
2811,ACH-01,Sony,1588,La Guajira,Cindy Nero
518,ACH-01,Sony,1093,Medellín,Cindy Nero
7398,ACH-43,Sony,1610,Gold Cost,Cindy Nero
2870,ACH-22,Rico,502,Melbourne,Santiago Norrea
1195,ACH-43,Sony,882,Gold Cost,Cindy Nero
5519,ACH-43,Kalley,1678,La Guajira,Cindy Nero
6730,ACH-01,Sony,1658,La Guajira,Alan Brito Delgado
1308,ACH-01,Sony,1694,Medellín,Cindy Nero
9633,ACH-43,Sony,1150,La Guajira,Jhon Doe
5240,ACH-22,Sony,1658,Melbourne,Jhon Doe
